# 3DS — full title IDs (hax0kartik/3dsdb)
0004000000036500,The Sims™ 3
0004000000036600,DualPenSports™
0004000000036800,Doctor Lautrec and the Forgotten Knights
0004000000036900,Frogger 3D
0004000000036c00,Generator Rex: Agent of Providence
0004000000036e00,Skylanders Spyro's Adventure
0004000000036f00,Flowers and Ikimono Three -dimensional picture book(花といきもの立体図鑑)
0004000000037000,Super Monkey Ball™ 3D
0004000000037100,Crush™3D
0004000000037200,Face Racers: Photo Finish
0004000000037300,The Hidden
0004000000037500,Tom Clancy's Ghost Recon® Shadow Wars
0004000000037600,Asphalt™ 3D
0004000000037800,DRIVER® RENEGADE 3D
0004000000037c00,PES 2011 3D
0004000000037f00,The Sims 3(ザ・シムズ3)
0004000000038600,Scribblenauts™ Unlimited
0004000000038800,Shin Megami Tensei®: Devil Survivor Overclocked™
0004000000038900,Super Monkey Ball™ 3D
0004000000038a00,Dead or Alive Dimensions
0004000000038b00,Resident Evil™ The Mercenaries 3D
0004000000038c00,LEGO® Star Wars® III: The Clone Wars™
0004000000039400,Space searching system brain power development 3D brain training(空間さがしもの系脳力開発 3D脳トレーニング)
0004000000039500,Let's make an animal resort zoo !!(アニマルリゾート 動物園をつくろう!!)
0004000000039600,Professional Baseball Famista 2011(プロ野球 ファミスタ2011)
0004000000039700,1000 questions from 3D to 8 puzzles of Nikori(ニコリの数独3D ～8つのパズルで1000問～)
0004000000039800,GUNDAM THE 3D BATTLE(GUNDAM THE 3D BATTLE)
0004000000039900,Pac -Man & Galaga Dimensions(パックマン&ギャラガ ディメンションズ)
0004000000039a00,Caldocept ®(カルドセプト®)
0004000000039b00,Pocket Soccer League Culto Jobit(ポケットサッカーリーグ カルチョビット)
0004000000039c00,Touch! Double pen sport(タッチ!ダブルペンスポーツ)
0004000000039e00,Tetris(テトリス)
0004000000039f00,Bikkuriman Han Han Huh King King 3rd Revolutionary Battle(ビックリマン漢熟覇王 三位動乱戦創紀)
0004000000040100,Tom Clancy's Splinter Cell® 3D
0004000000040300,Psychic camera -possessed notebook-(心霊カメラ ～憑いてる手帳～)
0004000000040400,CRUSH™3D
0004000000040500,Thor™: God of Thunder
0004000000040600,Captain America™: Super Soldier
0004000000040700,Ben 10™ Galactic Racing
0004000000040800,Super Mario Land™
0004000000040900,Super Mario Land(スーパーマリオランド)
0004000000040a00,Super Mario Land™
0004000000040b00,baseball(ベースボール)
0004000000040c00,Baseball
0004000000040d00,Baseball
0004000000040e00,Alleyway™
0004000000040f00,Arrayway(アレイウェイ)
0004000000041000,Alleyway™
0004000000041100,Tennis
0004000000041200,tennis(テニス)
0004000000041300,Tennis
0004000000041400,Qix™
0004000000041500,Quicks(クイックス)
0004000000041600,QIX
0004000000041700,Kirby's Dream Land™
0004000000041800,Kirby of the Stars(星のカービィ)
0004000000041900,Kirby's Dream Land™
0004000000041a00,Super Mario Land™ 2: 6 Golden Coins™
0004000000041b00,Super Marioland 2 6 gold coins(スーパーマリオランド2 6つの金貨)
0004000000041c00,Super Mario Land™ 2: 6 Golden Coins™
0004000000041d00,Donkey Kong™
0004000000041e00,Donkey Kong(ドンキーコング)
0004000000041f00,Donkey Kong™
0004000000042000,Mario's Picross™
0004000000042100,Mario's Picross(マリオのピクロス)
0004000000042200,Mario's Picross™
0004000000042300,Game & Watch™ Gallery
0004000000042400,Game Boy Gallery(ゲームボーイギャラリー)
0004000000042500,Game & Watch™ Gallery
0004000000042700,The Legend of Zelda™: Link's Awakening DX™
0004000000042900,The Legendary Dream of Zelda DX DX(ゼルダの伝説 夢をみる島DX)
0004000000042a00,The Legend of Zelda™: Link's Awakening DX™
0004000000042b00,Golf
0004000000042c00,golf(ゴルフ)
0004000000042d00,Golf
0004000000042e00,Radar Mission™
0004000000042f00,Radar mission(レーダーミッション)
0004000000043000,Radar Mission™
0004000000043100,The bell rings for the frog(カエルの為に鐘は鳴る)
0004000000043200,Trade & Battle Card Hero(トレード&バトル カードヒーロー)
0004000000043300,Sports Island 3D
0004000000043400,Sudoku - The Puzzle Game Collection
0004000000043600,Dream Trigger™ 3D
0004000000043700,Professor Ryuta Kawashima Supervised 5 minutes of demon training to train the brain tremendously(川島隆太教授監修 ものすごく脳を鍛える5分間の鬼トレーニング)
0004000000043900,Cartoon Network Punch Time Explosion
0004000000043b00,Thor™: God of Thunder
0004000000043e00,Resident Evil The Mercenaries 3D(バイオハザード ザ･マーセナリーズ 3D)
0004000000043f00,Fishing 3D(フィッシング3D)
0004000000044200,Angler’s Club: Ultimate Bass Fishing™ 3D
0004000000044500,Spongebob Squigglepants
0004000000044600,Deca Sports Extreme
0004000000044b00,Petz Fantasy™ 3D
0004000000045400,DualPenSports™
0004000000045600,LEGO® Pirates of the Caribbean: The Video Game
0004000000045b00,3D Classics Hikari Myth Paltena Mirror(3Dクラシックス 光神話 パルテナの鏡)
0004000000045c00,3D Classix Excite Bike(3Dクラシックス エキサイトバイク)
0004000000045d00,PAC-MAN™ & Galaga™ Dimensions
0004000000045f00,BIT.TRIP SAGA
0004000000046400,Gabrielle's Ghostly Groove™ 3D
0004000000046500,Cubic Ninja™
0004000000046a00,Ushimitsu Monstorgenze and Magical Rhythm(うしみつモンストルオ リンゼと魔法のリズム)
0004000000046b00,Fortified Zone
0004000000046c00,Fortress of anger(怒りの要塞)
0004000000046d00,Fortified Zone
0004000000047800,Imagine® Fashion Life
0004000000047900,Harvest Moon® 3D: The Tale of Two Towns
0004000000047b00,Nano Assault
0004000000047d00,NCIS™ 3D BASED ON THE TV SERIES
0004000000047e00,One Piece Unlimited Cruise Special(ワンピース アンリミテッド クルーズ スペシャル)
0004000000047f00,Ancheaein Blaze Lex(アンチェインブレイズ レクス)
0004000000048000,Hatsune Miku and Future Stars Project Miraii(初音ミク and Future Stars Project mirai)
0004000000048100,Monster Hunter 3 (Try) G(モンスターハンター3(トライ)G)
0004000000048200,Angler's Club: Ultimate Bass Fishing™ 3D
0004000000048500,Michael Jackson The Experience
0004000000048600,Jaws: Ultimate Predator
0004000000048700,Monster 4x4 3D
0004000000048900,Pantasm(ファンタズム)
0004000000048d00,Reel Fishing® Paradise 3D
0004000000049000,Star Fox 64™ 3D
0004000000049100,Star Fox 64™ 3D
0004000000049200,LEGO® Harry Potter™: Years 5-7
0004000000049300,Runna Bout 3D Drive: Impossible(ランナバウト3D ドライブ:インポッシブル)
0004000000049600,Fish Eyes 3D(Fish Eyes 3D)
0004000000049700,Avenging Spirit
0004000000049800,Avenging Spirit
0004000000049900,Downtown Special Kuniokun's historical drama is a gathering!(ダウンタウンスペシャル くにおくんの時代劇だよ全員集合!)
0004000000049a00,Hot -blooded high school dodgeball club -Strong enemy! Volume of fighting warrior-(熱血高校ドッジボール部 ～強敵!闘球戦士の巻～)
0004000000049b00,Surprisingly hot and blood new record! Gold medal everywhere(びっくり熱血新記録! どこでも金メダル)
0004000000049c00,Double Dragon®
0004000000049d00,Double Dragon
000400000004a100,Cave Story 3D
000400000004a300,Petz Fantasy 3D
000400000004a400,LEGO® Harry Potter™: Years 5-7
000400000004a700,Tales of Jubis(テイルズ オブ ジ アビス)
000400000004a800,Super Black Bus 3D Fight(スーパーブラックバス 3Dファイト)
000400000004aa00,Nintendo Video
000400000004ac00,BlazBlue: Continuum Shift II
000400000004ad00,Centipede: Infestation
000400000004b400,Double dragon(ダブルドラゴン)
000400000004b500,Monster Hunter 4(モンスターハンター4)
000400000004b700,G1 Grand Prix(G1グランプリ)
000400000004be00,Always with tea dogs(お茶犬といつもなかよし)
000400000004bf00,Everyone's fair(みんなの縁日)
000400000004c300,Imagine® Babyz®
000400000004c600,Pinball Hall of Fame: The Williams Collection
000400000004c800,Dream Trigger 3D
000400000004ca00,Sonic Generations Blue Adventure(ソニックジェネレーションズ 青の冒険)
000400000004cb00,Nightmare puzzle crash 3D(ナイトメアパズル クラッシュ3D)
000400000004cd00,Crash City Mayhem
000400000004d200,Cave Story 3D
000400000004d400,Dog School Lovely Puppy(ドッグスクール ラブリーパピー)
000400000004d500,3D Classics Zevius(3Dクラシックス ゼビウス)
000400000004d600,3D Classics Twin Bee(3Dクラシックス ツインビー)
000400000004d700,Super Pokemon Scramble(スーパーポケモンスクランブル)
000400000004d800,The Sword, Magic, and Campus life.3D(剣と魔法と学園モノ。3D)
000400000004d900,Devil Survivor Overclock Lock(デビルサバイバー オーバークロック)
000400000004e000,Puppies 3D
000400000004e400,Cooking Mama 4: Kitchen Magic
000400000004e700,3D Classics Urban Champion(3Dクラシックス アーバンチャンピオン)
000400000004e800,3D Classics Star Kirby Dream Fountain Story(3Dクラシックス 星のカービィ 夢の泉の物語)
000400000004eb00,MAHJONG CUB3D™
000400000004ec00,Puzzler Mind Gym® 3
000400000004ee00,KINGDOM HEARTS 3D [Dream Drop Distance](KINGDOM HEARTS 3D [Dream Drop Distance])
000400000004ef00,Rockman World(ロックマンワールド)
000400000004f000,Driver: Renegade 3D(ドライバー：レネゲイド 3D)
000400000004f100,Mega Man™: Dr. Wily's Revenge
000400000004f200,Mega Man™: Dr. Wily's Revenge
000400000004f300,Red Almer Makaimura Gaiden(レッドアリーマー MAKAIMURA GAIDEN)
000400000004f400,GARGOYLE'S QUEST
000400000004f500,GARGOYLE'S QUEST
000400000004f700,Padman(PITMAN)
000400000004f800,CATRAP
000400000004f900,CATRAP
000400000004fa00,Pac-Man(パックマン)
000400000004fb00,PAC-MAN®
000400000004fc00,PAC-MAN™
000400000004fd00,Takahashi Master's Adventure Island II(高橋名人の冒険島Ⅱ)
000400000004fe00,Adventure Island
000400000004ff00,ADVENTURE ISLAND
0004000000050000,Super Donkey Kong GB(スーパードンキーコングGB)
0004000000050100,Donkey Kong Land™
0004000000050200,Donkey Kong™ Land
0004000000050300,Metroid II Return of Samus(メトロイドⅡ RETURN OF SAMUS)
0004000000050400,Metroid™ II - Return of Samus™
0004000000050500,Metroid™ II - Return of Samus
0004000000050600,Doctor Mario(ドクターマリオ)
0004000000050700,Dr. Mario™
0004000000050800,Dr. Mario™
0004000000050900,Burger Time Deluxe(バーガータイムデラックス)
0004000000050a00,Burger Time Deluxe™
0004000000050b00,Burger Time DELUXE
0004000000050c00,Side pocket(サイドポケット)
0004000000050d00,Side Pocket
0004000000050e00,Side Pocket
0004000000050f00,Hercules's glorious gods(ヘラクレスの栄光 動き出した神々)
0004000000051000,ZOIDS Zoid Legend(ZOIDS ゾイド伝説)
0004000000051400,Need For Speed™: The Run
0004000000051500,Need for Speed: The Run
0004000000051600,Exchange diary before you know it(いつの間に交換日記)
0004000000051700,Swapnote™
0004000000051800,Nintendo Letter Box
0004000000051a00,Zookeeper 3D(ズーキーパー3D)
0004000000051b00,Senran Kagura -Makage of Girls-(閃乱カグラ -少女達の真影-)
0004000000051e00,Pokemon National Picture Book PRO(ポケモン全国図鑑Pro)
0004000000052100,Fun! Fun! Minigolf TOUCH!
0004000000052500,Okukuru cart 3D(おきらくカート3D)
0004000000052600,Othello 3D(オセロ3D)
0004000000052700,@Simple DL Series Vol.1 THE Escape from the closed room(@SIMPLE DLシリーズ Vol.1 THE 密室からの脱出)
0004000000052800,Mystery P.I. ~ Film that has disappeared ~(ミステリー P.I. ～消えたフィルム～)
0004000000052900,Nikori's puzzle number(ニコリのパズル 数独)
0004000000052a00,3D block collapse(3Dブロック崩し)
0004000000052b00,Ginsei Shogi 3D(銀星将棋3D)
0004000000052c00,Otaru Puzzle Series Alice and Magical Trump(おてがるパズルシリーズ アリスと魔法のトランプ)
0004000000052d00,ARC STYLE: Suka !! 3D(ARC STYLE: さっかー!!3D)
0004000000052e00,True Remembrance -Fragments of Memory-(TRUE REMEMBRANCE ～記憶のかけら～)
0004000000052f00,Oriku Tennis 3D(おきらくテニス3D)
0004000000053000,ARC STYLE: Jazzy BILLIARDS 3D Professional(ARC STYLE: Jazzy BILLIARDS 3D Professional)
0004000000053100,VectorRacing(VectorRacing)
0004000000053200,In between between the sound of the mystery hall(謎惑館 音の間に間に)
0004000000053600,Penguin's problem The Wars(ペンギンの問題 ザ・ウォーズ)
0004000000053700,Extropers(エクストルーパーズ)
0004000000053800,Frogger 3D(フロッガー3D)
0004000000053a00,Poyopoyo observation diary(ポヨポヨ観察日記)
0004000000053b00,Resident Evil Revelations(バイオハザード リベレーションズ)
0004000000053d00,Bean shiba(豆しば)
0004000000053f00,Super Mario 3D Land™
0004000000054000,Super Mario™ 3D Land
0004000000054100,Super Mario 3D Rand(スーパーマリオ 3Dランド)
0004000000054200,3D Classics: Kid Icarus™
0004000000054300,3D Classics: Excitebike™
0004000000054400,3D Classics: TwinBee™
0004000000054500,3D Classics: Urban Champion™
0004000000054600,3D Classics: Kirby's Adventure™
0004000000054700,3D Classics: Xevious™
0004000000054d00,ESSE Easy household account book(ESSEらくらく家計簿)
0004000000054e00,3D Classics Excitebike™
0004000000054f00,3D Classics Urban Champion™
0004000000055000,3D Classics Kirby's Adventure™
0004000000055100,3D Classics Xevious™
0004000000055200,3D Classics Kid Icarus™
0004000000055300,3D Classics TwinBee™
0004000000055400,Rabbids® Rumble
0004000000055800,Hi -Ston(ひゅ～ストン)
0004000000055900,Rabbids® Rumble
0004000000055a00,The Cube
0004000000055b00,Shinobi™
0004000000055d00,Pokemon X(ポケットモンスター X)
0004000000055e00,Pokemon Y(ポケットモンスター Y)
0004000000055f00,Luigi's Mansion™: Dark Moon
0004000000056100,Frogger 3D
0004000000056600,Puyo Puyo !!(ぷよぷよ!!)
0004000000056700,Cho -Recchi! Tamagotchi's bubble wrap Omisechi(ちょ～りっち! たまごっちのプチプチおみせっち)
0004000000056800,Surprised! Jobage! Magical pen(びっくり!とびだす!魔法のペン)
0004000000056900,Pac -Man Party 3D(パックマンパーティ 3D)
0004000000056a00,Cooking mom 4(クッキングママ 4)
0004000000056c00,Ugoku Notepad 3D(うごくメモ帳 3D)
0004000000057100,Shifting World
0004000000057600,RAYMAN® ORIGINS
0004000000057b00,Super Mario Land 3 Wario Land(スーパーマリオランド3 ワリオランド)
0004000000057c00,Wario Land™: Super Mario Land™ 3
0004000000057d00,Wario Land: Super Mario Land 3
0004000000058000,Trip world(トリップワールド)
0004000000058200,Trip World™
0004000000058300,BIONIC COMMANDO(BIONIC COMMANDO)
0004000000058400,BIONIC COMMANDO™
0004000000058500,BIONIC COMMANDO™
0004000000058700,Orijajamaru! World Great Adventure(おいらじゃじゃ丸!世界大冒険)
0004000000058800,Maru's Mission
0004000000058a00,Rock cock(ロックンチェイス)
0004000000058b00,The Legend of Zelda Mysterious Wooden Real Earth Chapter(ゼルダの伝説 ふしぎの木の実 大地の章)
0004000000058c00,The Legend of Zelda™: Oracle of Seasons™
0004000000058d00,The Legend of Zelda™: Oracle of Seasons
0004000000058e00,The Legend of Zelda's Mysterious Wooden Real Space -Time Chapter(ゼルダの伝説 ふしぎの木の実 時空の章)
0004000000058f00,The Legend of Zelda™: Oracle of Ages™
0004000000059000,The Legend of Zelda™: Oracle of Ages
0004000000059100,Meta Fight EX(メタファイトEX)
0004000000059200,Rabilabi Gaiden Witch's Cat (Witches Cat)(ラビラビ外伝 Witch's Cat (ウィッチズキャット))
0004000000059500,Hot blood! Beach volleyball(熱血!ビーチバレーだよ くにおくん)
0004000000059600,Selection selected person(セレクション 選ばれし者)
0004000000059900,LOCK’N CHASE
0004000000059a00,Lock'N Chase
0004000000059b00,The Rolling Western(ザ･ローリング･ウエスタン)
0004000000059c00,Super speed deformation gyrosetter Alvarus wings(超速変形ジャイロゼッター アルバロスの翼)
0004000000059e00,If you are in a closed room with a girl, you may be doing XX.(女の子と密室にいたら ○○しちゃうかもしれない。)
0004000000059f00,World Soccer Winning Eleven 2012(ワールドサッカー ウイニングイレブン 2012)
000400000005a000,EarthPedia(Earthpedia(アースペディア))
000400000005a100,Arc Style: Three Kingdoms Pinball(ARC STYLE: 三国志Pinball)
000400000005a200,LEGO® Batman™ 2: DC Super Heroes
000400000005a400,LEGO® Batman 2™: DC Super Heroes
000400000005a500,Rayman® Origins
000400000005a900,The Sims™ 3 Pets
000400000005aa00,Shinobi™
000400000005ac00,Hirari Sakura Samurai(ひらり 桜侍)
000400000005c300,Slime Morimori Dragon Quest 3(スライムもりもり ドラゴンクエスト3)
000400000005c800,Crosswords Plus
000400000005ca00,Let's Golf! 3D
000400000005d100,Selfish fashion Girls Mo de declaration! Tokimeki Up!(わがままファッション GIRLS MO DE よくばり宣言! トキメキUP!)
000400000005da00,FINAL FANTASY(FINAL FANTASY)
000400000005db00,Lugu King(鹿狩王)
000400000005dc00,Dopamics(ドーパミックス)
000400000005dd00,Hakuoki 3D(薄桜鬼 3D)
000400000005de00,Extreme Escape ADV Good Human Shiboudes(極限脱出ADV 善人シボウデス)
000400000005df00,TOEIC® test super speed training(TOEIC®テスト超速トレーニング)
000400000005e300,Hot -blooded hard -tuning(熱血硬派くにおくん すぺしゃる)
000400000005e600,Let's go by train 3D 3D(A列車で行こう3D)
000400000005e900,BRAVELY DEFAULT -FLYING FAIRY-(BRAVELY DEFAULT -FLYING FAIRY-)
000400000005ed00,Cooking Mama 4
000400000005ee00,Resident Evil™ Revelations
000400000005f500,Gabrielle's Ghostly Groove 3D
000400000005f600,Reel Fishing Paradise 3D
0004000000060200,Resident Evil® Revelations
0004000000060600,Mario & Luigi RPG4 Dream Adventure(マリオ&ルイージRPG4 ドリームアドベンチャー)
0004000000060800,Jewel Pet Magical Rhythm!(ジュエルペット 魔法のリズムでイェイッ!)
0004000000060f00,Pyramids
0004000000061200,Nicktoons MLB® 3D
0004000000061300,Tales of the Abyss 3D
0004000000061400,Carnival Games® Wild West 3D
0004000000061700,PES 2012 3D
0004000000061a00,Spider-Man™: Edge of Time
0004000000061c00,Blaster Master Enemy Below
0004000000061d00,Blaster Master Enemy Below
0004000000061f00,Deer Drive Legends
0004000000062200,Sonic Generations™
0004000000062300,Sonic Generations™
0004000000064200,Picross E(ピクロスe)
0004000000064400,Okukuru Golf 3D(おきらくゴルフ3D)
0004000000064500,Tintin Adventure ★ Secret of Unicorn ★(タンタンの冒険 ★ユニコーン号の秘密★)
0004000000064600,I hurt him count(AZITO 3D)
0004000000064700,Ace Combat 3D Cross Rumble(エースコンバット 3D クロスランブル)
0004000000064900,ACE COMBAT® Assault Horizon Legacy
0004000000064a00,Moe Moe Great War ☆ Gendai Ban 3D(萌え萌え大戦争☆げんだいばーん 3D)
0004000000064c00,Spring Ringuke Anatouus(疾走すりぬけ アナトウス)
0004000000064d00,Mario Tennis Open(マリオテニス オープン)
0004000000064e00,The Whitakers present Milton & Friends 3D
0004000000064f00,Mahjong 3D Warriors of the Emperor
0004000000065000,Secret Mysteries in London
0004000000065600,Brave Company Brave Company(勇現会社ブレイブカンパニー)
0004000000065700,NICOLA supervised model ☆ Stylish audition 2(nicola監修 モデル☆おしゃれオーディション 2)
0004000000065800,Rune Factory 4(ルーンファクトリー4)
0004000000065900,Girls RPG Cinderife(ガールズRPG シンデレライフ)
0004000000065a00,Medalot 7 stag Ver.(メダロット7 クワガタ Ver.)
0004000000065b00,Medalot 7 Kabuto Ver.(メダロット7 カブト Ver.)
0004000000065c00,Beyond Labyrinth(ラビリンスの彼方)
0004000000065d00,Girls fashion 3D ☆ Aim! Top stylist(ガールズファッション3D☆ めざせ!トップスタイリスト)
0004000000065e00,Dragon Quest ⅶ Eden Warriors(ドラゴンクエストⅦ エデンの戦士たち)
0004000000065f00,Ninjibi 3D(Shinobi 3D)
0004000000066100,Winter Sports 2012 - Feel the Spirit
0004000000066200,Crash Time 3D
0004000000066300,Mighty Switch Force!
0004000000066400,Dot Eater New Pickdan(ドットイーター ニューピックダン)
0004000000066500,ARC Style: Freecel(ARC STYLE: フリーセル)
0004000000066600,ARC Style: Spider Solitaire(ARC STYLE: スパイダーソリティア)
0004000000066700,ARC Style: Solitaire(ARC STYLE: ソリティア)
0004000000066800,Nikori puzzle slizard link(ニコリのパズル スリザーリンク)
0004000000066900,Ginsei Go 3D(銀星囲碁3D)
0004000000066a00,Nikori's puzzle Kakuro(ニコリのパズル カックロ)
0004000000066b00,Nikori Puzzle Museum(ニコリのパズル 美術館)
0004000000066c00,Pokémon™ Rumble Blast
0004000000066d00,Super Pokémon™ Rumble
0004000000067100,Balloon Fight GB(バルーンファイトGB)
0004000000067200,Balloon Kid™
0004000000067300,Balloon Kid™
0004000000067500,Pro Evolution Soccer 2012 3D
0004000000067600,Rhythm Thief & the Emperor's Treasure™
0004000000067b00,F1 2011(F1 2011)
0004000000067c00,Beautiful clock(美人時計)
0004000000068000,CODE OF PRINCESS(CODE OF PRINCESS)
0004000000068200,Pyramids
0004000000068700,Episode 1 "Glowing Eyes" between the sounds of the mystery.(謎惑館 音の間に間に 第一話「光る目」)
0004000000068d00,Pulling(引ク押ス)
0004000000068e00,Pushmo™
0004000000068f00,Pullblox™
0004000000069000,Kirby block ball(カービィのブロックボール)
0004000000069100,Kirby's Block Ball™
0004000000069200,Kirby's Block Ball™
0004000000069300,Kid Icarus: Of Myths and Monsters(Kid Icarus: Of Myths and Monsters)
0004000000069400,Kid Icarus™ Of Myths and Monsters
0004000000069500,Kid Icarus™ Of Myths And Monsters
0004000000069900,Fortress of anger 2(怒りの要塞2)
0004000000069a00,Prince of Persia®
0004000000069b00,Prince of Persia
0004000000069f00,Tekken 3D Prime Edition(鉄拳3D プライムエディション)
000400000006a200,Zen Pinball 3D
000400000006a600,F1 2011™
000400000006a700,Arcade Classics 3D
000400000006a800,Chevrolet Camaro Wild Ride 3D
000400000006a900,Word Wizard 3D
000400000006ac00,Auto race 3D together(みんなでオートレース3D)
000400000006cd00,Jewel Quest Mysteries 3 - The Seventh Gate
000400000006ce00,Jewel Quest 4 Heritage
000400000006cf00,Jewel Quest The Sapphire Dragon
000400000006d000,Azada
000400000006d100,Luxor
000400000006d300,Inazuma Eleven GO Dark(イナズマイレブンGO ダーク)
000400000006d400,Inazuma Eleven GO Shine(イナズマイレブンGO シャイン)
000400000006d700,Pets Resort 3D
000400000006da00,Rhythm Thief & the Emperor's Treasure
000400000006db00,Princess Gal ♥ Paradise Metikawa!(姫ギャル♥パラダイス メチカワ! アゲ盛り↑センセーション!)
000400000006dc00,ARC Style: Happy Ocean(ARC STYLE: ハッピーオーシャン)
000400000006dd00,To Nikori's puzzle(ニコリのパズル へやわけ)
000400000006de00,Okukuru Bowling 3D(おきらくボウリング3D)
000400000006df00,Phantom Thief Stina and 30 jewels(怪盗スティナと30の宝石)
000400000006e000,Takaya Riman(タケヤリマン)
000400000006e100,Super -high -rise construction plan Bildinger(超高層建造計画 ビルディンガー)
000400000006e200,Need for Speed The Run(ニード･フォー･スピード ザ･ラン)
000400000006e300,Nikori Puzzle Coloring(ニコリのパズル ぬりかべ)
000400000006e400,Super mario bros(スーパーマリオブラザーズ)
000400000006e500,Super Mario Bros.™
000400000006e600,Super Mario Bros.™
000400000006e700,Super Mario Bros. 3(スーパーマリオブラザーズ3)
000400000006e800,Super Mario Bros.™ 3
000400000006e900,Super Mario Bros.™ 3
000400000006ea00,Punchout(パンチアウト)
